barrel_pct,batter_hr_profile,bullpen_hr_risk,bvp_context,confidence,edge_pct,estimated_hr_probability,fair_odds,game,hard_hit_pct,hr_odds,implied_probability,label,last_update,launch_angle,lineup_spot,lineup_status,market_odds_status,opposing_pitcher_hr9,park_weather_impact,pitch_type_fit,pitcher_barrel_allowed,pitcher_hard_hit_allowed,player,pull_fly_ball_profile,rank,required_recheck,short_reason,source,team,unit_size,xslg,xwoba
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-5.93,0.021995,+4447,CLE@ATH,,+1130,0.081301,PASS,2026-05-01,,1,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Steven Kwan,unavailable,188,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-7.32,0.021995,+4447,CLE@ATH,,+950,0.095238,PASS,2026-05-01,,9,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Brayan Rocchio,unavailable,189,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-10.3,0.021995,+4447,CLE@ATH,,+700,0.125,PASS,2026-05-01,,7,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Travis Bazzana,unavailable,190,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-12.95,0.021995,+4447,CLE@ATH,,+560,0.151515,PASS,2026-05-01,,6,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Angel Martinez,unavailable,191,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-13.23,0.021995,+4447,CLE@ATH,,+548,0.154321,PASS,2026-05-01,,5,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Daniel Schneemann,unavailable,192,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-13.8,0.021995,+4447,CLE@ATH,,+525,0.16,PASS,2026-05-01,,8,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Bo Naylor,unavailable,193,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-15.66,0.021995,+4447,CLE@ATH,,+460,0.178571,PASS,2026-05-01,,2,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Chase DeLauter,unavailable,194,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-15.82,0.021995,+4447,CLE@ATH,,+455,0.18018,PASS,2026-05-01,,4,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Kyle Manzardo,unavailable,195,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
,0 HR /  PA,10.0,unavailable/not used; BvP is supporting only,6.0,-20.27,0.021995,+4447,CLE@ATH,,+345,0.224719,PASS,2026-05-01,,3,Expected Lineup,valid,1.44,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.07,0.324,Jose Ramirez,unavailable,196,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,CLE,0.0,,
0.068,3 HR / 121 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-12.09,0.021951,+4456,BAL@NYY,0.419,+600,0.142857,PASS,2026-05-01,18.5,6,official_mlb_schedule,valid,0.72973,58F / 10 mph wind / 2% precip / open-air; roof not applicable,unfavorable,0.079,0.395,Jazz Chisholm Jr.,unavailable,197,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,NYY,0.0,0.334,0.278
0.075,3 HR / 86 PA,5.48,unavailable/not used; BvP is supporting only,7.5,-10.81,0.020945,+4674,BAL@NYY,0.396,+675,0.129032,PASS,2026-05-01,19.5,8,official_mlb_schedule,valid,0.861702,58F / 10 mph wind / 2% precip / open-air; roof not applicable,neutral,0.06,0.429,Coby Mayo,unavailable,198,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,BAL,0.0,0.37,0.294
,0 HR / 50 PA,9.49,unavailable/not used; BvP is supporting only,7.5,-4.7,0.02058,+4759,TOR@MIN,,+1380,0.067568,PASS,2026-05-01,,9,official_mlb_schedule,valid,1.8,53F / 8 mph wind / 0% precip / open-air; roof not applicable,unfavorable,0.083,0.407,Tyler Heineman,unavailable,199,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,TOR,0.0,,
,0 HR / 49 PA,3.59,unavailable/not used; BvP is supporting only,5.0,-6.15,0.020503,+4777,AZ@CHC,,+1120,0.081967,PASS,2026-05-01,,5,official_mlb_schedule,valid,0.826531,44F / 10 mph wind / 5% precip / open-air; roof not applicable,neutral,0.072,0.47,Gabriel Moreno,unavailable,200,game already started or completed,Confidence cap prevents a BET label.,draftkings,AZ,0.0,,
0.097,1 HR / 108 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-11.05,0.019361,+5065,HOU@BOS,0.417,+670,0.12987,PASS,2026-05-01,10.9,1,official_mlb_schedule,valid,1.989474,59F / 7 mph wind / 0% precip / open-air; roof not applicable,neutral,0.072,0.371,Jarren Duran,unavailable,201,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,BOS,0.0,0.339,0.273
0.049,3 HR / 140 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.019008,+5161,MIL@WSH,0.382,,,WATCHLIST,,16.3,5,official_mlb_schedule,missing,1.102041,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.044,0.368,Daylen Lile,unavailable,202,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,WSH,0.0,0.43,0.339
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,1,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Jacob Wilson,unavailable,203,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,2,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Shea Langeliers,unavailable,204,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,3,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Nick Kurtz,unavailable,205,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,4,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Brent Rooker,unavailable,206,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,5,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Colby Thomas,unavailable,207,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,6,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Tyler Soderstrom,unavailable,208,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,7,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Zack Gelof,unavailable,209,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,8,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Darell Hernaiz,unavailable,210,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
,0 HR /  PA,3.22,unavailable/not used; BvP is supporting only,5.8,,0.017836,+5507,CLE@ATH,,,,WATCHLIST,,,9,Expected Lineup,missing,1.186813,74F / 10 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.104,0.429,Jeff McNeil,unavailable,211,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,ATH,0.0,,
0.059,2 HR / 79 PA,5.48,unavailable/not used; BvP is supporting only,7.5,-9.34,0.017669,+5559,BAL@NYY,0.373,+800,0.111111,PASS,2026-05-01,18.5,7,official_mlb_schedule,valid,0.861702,58F / 10 mph wind / 2% precip / open-air; roof not applicable,favorable,0.06,0.429,Leody Taveras,unavailable,212,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,BAL,0.0,0.453,0.373
,1 HR / 50 PA,4.33,unavailable/not used; BvP is supporting only,7.5,-6.62,0.01714,+5734,PHI@MIA,,+1100,0.083333,PASS,2026-05-01,,9,official_mlb_schedule,valid,1.723404,81F / 12 mph wind / 0% precip / retractable roof; status unverified,unfavorable,0.149,0.46,Rafael Marchán,unavailable,213,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,PHI,0.0,,
,1 HR / 33 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-14.74,0.017062,+5761,BAL@NYY,,+508,0.164474,PASS,2026-05-01,,1,official_mlb_schedule,valid,0.72973,58F / 10 mph wind / 2% precip / open-air; roof not applicable,favorable,0.079,0.395,Paul Goldschmidt,unavailable,214,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,NYY,0.0,,
0.045,1 HR / 74 PA,9.74,unavailable/not used; BvP is supporting only,7.5,-9.79,0.017046,+5767,TEX@DET,0.318,+770,0.114943,PASS,2026-05-01,22.1,9,official_mlb_schedule,valid,1.421053,48F / 8 mph wind / 6% precip / open-air; roof not applicable,unfavorable,0.103,0.456,Danny Jansen,unavailable,215,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,TEX,0.0,0.272,0.24
,0 HR / 41 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-18.0,0.016047,+6132,PHI@MIA,,+410,0.196078,PASS,2026-05-01,,2,official_mlb_schedule,valid,0.0,81F / 12 mph wind / 0% precip / retractable roof; status unverified,neutral,,,Kyle Stowers,unavailable,216,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,MIA,0.0,,
0.067,0 HR / 95 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-12.25,0.015455,+6371,MIL@WSH,0.36,+625,0.137931,PASS,2026-05-01,5.4,5,official_mlb_schedule,valid,1.213483,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.125,0.512,Luis Rengifo,unavailable,217,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,MIL,0.0,0.337,0.283
0.055,1 HR / 81 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-7.59,0.015046,+6546,SF@TB,0.455,+1000,0.090909,PASS,2026-05-01,11.7,9,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,unfavorable,0.129,0.435,Patrick Bailey,unavailable,218,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,0.368,0.296
0.055,4 HR / 117 PA,4.66,unavailable/not used; BvP is supporting only,7.5,-11.79,0.01365,+7226,LAD@STL,0.411,+660,0.131579,PASS,2026-05-01,19.2,5,official_mlb_schedule,valid,1.367089,62F / 6 mph wind / 1% precip / open-air; roof not applicable,favorable,0.083,0.403,Nolan Gorman,unavailable,219,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,STL,0.0,0.364,0.279
0.05,2 HR / 117 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-11.47,0.013529,+7292,PHI@MIA,0.388,+680,0.128205,PASS,2026-05-01,7.1,6,official_mlb_schedule,valid,0.0,81F / 12 mph wind / 0% precip / retractable roof; status unverified,unfavorable,,,Agustín Ramírez,unavailable,220,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,MIA,0.0,0.326,0.284
0.06,1 HR / 104 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.013508,+7303,MIL@WSH,0.464,,,WATCHLIST,,11.5,2,official_mlb_schedule,missing,1.102041,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.044,0.368,Luis García Jr.,unavailable,221,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,WSH,0.0,0.438,0.324
0.015,1 HR / 81 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-7.78,0.013119,+7522,SF@TB,0.424,+1000,0.090909,PASS,2026-05-01,5.4,8,official_mlb_schedule,valid,1.35,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.128,0.349,Nick Fortes,unavailable,222,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,TB,0.0,0.363,0.307
,0 HR / 48 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-9.6,0.012666,+7795,MIL@WSH,,+820,0.108696,PASS,2026-05-01,,8,official_mlb_schedule,valid,1.213483,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.125,0.512,Blake Perkins,unavailable,223,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,MIL,0.0,,
0.025,3 HR / 112 PA,5.88,unavailable/not used; BvP is supporting only,6.0,-14.75,0.012465,+7922,HOU@BOS,0.259,+525,0.16,PASS,2026-05-01,24.3,3,official_mlb_schedule,valid,,59F / 7 mph wind / 0% precip / open-air; roof not applicable,unavailable,,,Isaac Paredes,unavailable,224,pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,HOU,0.0,0.332,0.298
0.038,2 HR / 97 PA,5.88,unavailable/not used; BvP is supporting only,6.0,-10.13,0.009803,+10101,HOU@BOS,0.278,+800,0.111111,PASS,2026-05-01,6.5,6,official_mlb_schedule,valid,,59F / 7 mph wind / 0% precip / open-air; roof not applicable,unavailable,,,Yainer Diaz,unavailable,225,pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,HOU,0.0,0.331,0.265
0.025,2 HR / 115 PA,3.59,unavailable/not used; BvP is supporting only,5.0,-5.02,0.00862,+11501,AZ@CHC,0.253,+1600,0.058824,PASS,2026-05-01,9.6,1,official_mlb_schedule,valid,0.826531,44F / 10 mph wind / 5% precip / open-air; roof not applicable,neutral,0.072,0.47,Geraldo Perdomo,unavailable,226,game already started or completed,Confidence cap prevents a BET label.,draftkings,AZ,0.0,0.308,0.321
0.076,1 HR / 121 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-10.03,0.008349,+11878,ATL@COL,0.367,+820,0.108696,PASS,2026-05-01,14.9,8,official_mlb_schedule,valid,1.391753,60F / 7 mph wind / 1% precip / open-air; roof not applicable,unfavorable,0.073,0.427,Ezequiel Tovar,unavailable,227,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,COL,0.0,0.368,0.284
0.098,3 HR / 129 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-13.16,0.008286,+11969,SF@TB,0.402,+615,0.13986,PASS,2026-05-01,22.7,6,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,unfavorable,0.129,0.435,Willy Adames,unavailable,228,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,0.369,0.27
0.014,0 HR / 99 PA,4.33,unavailable/not used; BvP is supporting only,7.5,-8.0,0.007729,+12838,PHI@MIA,0.352,+1040,0.087719,PASS,2026-05-01,0.6,8,official_mlb_schedule,valid,1.723404,81F / 12 mph wind / 0% precip / retractable roof; status unverified,neutral,0.149,0.46,Justin Crawford,unavailable,229,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,PHI,0.0,0.308,0.282
0.045,1 HR / 93 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-9.43,0.007704,+12880,TOR@MIN,0.318,+880,0.102041,PASS,2026-05-01,9.7,5,official_mlb_schedule,valid,0.931034,53F / 8 mph wind / 0% precip / open-air; roof not applicable,neutral,0.091,0.418,Victor Caratini,unavailable,230,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,MIN,0.0,0.371,0.34
0.024,2 HR / 122 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-8.2,0.007274,+13648,CIN@PIT,0.293,+1020,0.089286,PASS,2026-05-01,18.7,1,official_mlb_schedule,valid,0.264706,49F / 11 mph wind / 59% precip / open-air; roof not applicable,neutral,0.03,0.39,TJ Friedl,unavailable,231,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,CIN,0.0,0.253,0.246
0.036,2 HR / 131 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-10.53,0.007022,+14141,HOU@BOS,0.429,+790,0.11236,PASS,2026-05-01,12.9,5,official_mlb_schedule,valid,1.989474,59F / 7 mph wind / 0% precip / open-air; roof not applicable,neutral,0.072,0.371,Trevor Story,unavailable,232,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,BOS,0.0,0.311,0.251
0.055,2 HR / 137 PA,3.4,unavailable/not used; BvP is supporting only,7.5,-10.82,0.005407,+18394,TEX@DET,0.253,+780,0.113636,PASS,2026-05-01,4.9,1,official_mlb_schedule,valid,1.451613,48F / 8 mph wind / 6% precip / open-air; roof not applicable,favorable,0.147,0.467,Gleyber Torres,unavailable,233,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,DET,0.0,0.354,0.342
0.0,0 HR / 129 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-3.3,0.004,+24900,SF@TB,0.135,+2600,0.037037,PASS,2026-05-01,1.9,1,official_mlb_schedule,valid,1.35,79F / 8 mph wind / 0% precip / fixed dome,unfavorable,0.128,0.349,Chandler Simpson,unavailable,234,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,TB,0.0,0.317,0.285
0.017,1 HR / 92 PA,4.66,unavailable/not used; BvP is supporting only,7.5,-5.62,0.004,+24900,LAD@STL,0.267,+1560,0.060241,PASS,2026-05-01,2.6,9,official_mlb_schedule,valid,1.367089,62F / 6 mph wind / 1% precip / open-air; roof not applicable,unfavorable,0.083,0.403,Victor Scott II,unavailable,235,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,STL,0.0,0.288,0.257
0.075,1 HR / 69 PA,3.59,unavailable/not used; BvP is supporting only,5.0,-5.85,0.004,+24900,AZ@CHC,0.2,+1500,0.0625,PASS,2026-05-01,11.0,9,official_mlb_schedule,valid,0.826531,44F / 10 mph wind / 5% precip / open-air; roof not applicable,unfavorable,0.072,0.47,Jorge Barrosa,unavailable,236,game already started or completed,Confidence cap prevents a BET label.,draftkings,AZ,0.0,0.245,0.213
0.0,0 HR / 128 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-6.16,0.004,+24900,SF@TB,0.19,+1425,0.065574,PASS,2026-05-01,13.9,3,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.129,0.435,Luis Arraez,unavailable,237,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,0.368,0.308
0.0,0 HR / 72 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-6.45,0.004,+24900,SF@TB,0.19,+1360,0.068493,PASS,2026-05-01,16.6,9,official_mlb_schedule,valid,1.35,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.128,0.349,Taylor Walls,unavailable,238,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,TB,0.0,0.218,0.242
0.027,1 HR / 113 PA,4.66,unavailable/not used; BvP is supporting only,7.5,-6.74,0.004,+24900,LAD@STL,0.267,+1300,0.071429,PASS,2026-05-01,16.6,6,official_mlb_schedule,valid,1.367089,62F / 6 mph wind / 1% precip / open-air; roof not applicable,neutral,0.083,0.403,Masyn Winn,unavailable,239,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,STL,0.0,0.321,0.3
0.0,0 HR / 89 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-6.95,0.004,+24900,SF@TB,0.323,+1260,0.073529,PASS,2026-05-01,5.7,5,official_mlb_schedule,valid,1.35,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.128,0.349,Ben Williamson,unavailable,240,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,TB,0.0,0.317,0.287
0.012,1 HR / 111 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-7.29,0.004,+24900,HOU@BOS,0.301,+1200,0.076923,PASS,2026-05-01,5.1,9,official_mlb_schedule,valid,1.989474,59F / 7 mph wind / 0% precip / open-air; roof not applicable,neutral,0.072,0.371,Caleb Durbin,unavailable,241,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,BOS,0.0,0.286,0.272
0.02,0 HR / 88 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-7.54,0.004,+24900,KC@SEA,0.122,+1160,0.079365,PASS,2026-05-01,18.4,9,official_mlb_schedule,valid,2.333333,64F / 7 mph wind / 3% precip / retractable roof; status unverified,unfavorable,0.172,0.406,Leo Rivas,unavailable,242,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,SEA,0.0,0.236,0.245
0.011,1 HR / 119 PA,4.33,unavailable/not used; BvP is supporting only,7.5,-7.93,0.004,+24900,PHI@MIA,0.382,+1100,0.083333,PASS,2026-05-01,10.5,7,official_mlb_schedule,valid,1.723404,81F / 12 mph wind / 0% precip / retractable roof; status unverified,neutral,0.149,0.46,Alec Bohm,unavailable,243,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,PHI,0.0,0.299,0.271
,0 HR / 44 PA,5.88,unavailable/not used; BvP is supporting only,6.0,-8.15,0.004,+24900,HOU@BOS,,+1070,0.08547,PASS,2026-05-01,,9,official_mlb_schedule,valid,,59F / 7 mph wind / 0% precip / open-air; roof not applicable,unavailable,,,Dustin Harris,unavailable,244,pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,HOU,0.0,,
0.03,1 HR / 131 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-8.69,0.004,+24900,TOR@MIN,0.228,+1000,0.090909,PASS,2026-05-01,17.6,6,official_mlb_schedule,valid,0.931034,53F / 8 mph wind / 0% precip / open-air; roof not applicable,neutral,0.091,0.418,Luke Keaschall,unavailable,245,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,MIN,0.0,0.322,0.268
0.032,0 HR / 91 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-8.86,0.004,+24900,MIL@WSH,0.279,+980,0.092593,PASS,2026-05-01,9.4,9,official_mlb_schedule,valid,1.213483,67F / 10 mph wind / 1% precip / open-air; roof not applicable,favorable,0.125,0.512,David Hamilton,unavailable,246,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,MIL,0.0,0.313,0.3
0.023,1 HR / 141 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-8.95,0.004,+24900,PHI@MIA,0.384,+970,0.093458,PASS,2026-05-01,18.0,1,official_mlb_schedule,valid,0.0,81F / 12 mph wind / 0% precip / retractable roof; status unverified,unfavorable,,,Jakob Marsee,unavailable,247,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,MIA,0.0,0.272,0.276
0.023,0 HR / 70 PA,5.48,unavailable/not used; BvP is supporting only,7.5,-9.36,0.004,+24900,BAL@NYY,0.488,+925,0.097561,PASS,2026-05-01,11.0,9,official_mlb_schedule,valid,0.861702,58F / 10 mph wind / 2% precip / open-air; roof not applicable,neutral,0.06,0.429,Blaze Alexander,unavailable,248,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,BAL,0.0,0.354,0.314
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-9.8,0.004,+24900,CWS@SD,,+880,0.102041,PASS,2026-05-01,,5,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Miguel Andujar,unavailable,249,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
0.039,0 HR / 74 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-10.35,0.004,+24900,CIN@PIT,0.353,+830,0.107527,PASS,2026-05-01,16.4,9,official_mlb_schedule,valid,1.551724,49F / 11 mph wind / 59% precip / open-air; roof not applicable,neutral,0.085,0.462,Henry Davis,unavailable,250,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,PIT,0.0,0.221,0.227
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-11.23,0.004,+24900,CWS@SD,,+760,0.116279,PASS,2026-05-01,,8,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Ty France,unavailable,251,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
0.025,3 HR / 112 PA,10.0,unavailable/not used; BvP is supporting only,7.5,-11.5,0.004,+24900,BAL@NYY,0.275,+740,0.119048,PASS,2026-05-01,9.4,7,official_mlb_schedule,valid,0.72973,58F / 10 mph wind / 2% precip / open-air; roof not applicable,unfavorable,0.079,0.395,José Caballero,unavailable,252,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,draftkings,NYY,0.0,0.291,0.249
